Date,Term,Rate
2015-07-07,1,0.00155652
2015-07-07,2,0.001528393
2015-07-07,7,0.001563717
2015-07-07,14,0.00156093
2015-07-07,30,0.001362395
2015-07-07,61,0.000937687
2015-07-07,91,0.000603163
2015-07-07,122,0.000403372
2015-07-07,152,0.000341049
2015-07-07,182,0.000364117
2015-07-07,213,0.000438365
2015-07-07,243,0.000623299
2015-07-07,273,0.000825658
2015-07-07,304,0.000774296
2015-07-07,335,0.000756667
2015-07-07,365,0.000999731
2015-07-07,395,0.001059804
2015-07-07,425,0.001118854
2015-07-07,456,0.001182822
2015-07-07,486,0.001243517
2015-07-07,516,0.001300694
2015-07-07,547,0.001357085
2015-07-07,577,0.001406367
2015-07-07,607,0.001428084
2015-07-07,638,0.001440533
2015-07-07,668,0.001441012
2015-07-07,698,0.001415791
2015-07-07,730,0.001384024
2015-07-07,1095,0.001059413
2015-07-07,1460,0.001769044
2015-07-07,1825,0.003768639
2015-07-07,2190,0.005615481
2015-07-07,2555,0.007116061
2015-07-07,2920,0.007808231
2015-07-07,3285,0.008223589
2015-07-07,3650,0.008282782
2015-07-07,4380,0.00848213
2015-07-07,5475,0.007817733
2015-07-07,7300,0.006100374
2015-07-07,9125,0.005127079
2015-07-07,10950,0.004045609
2015-07-07,14600,0.003597287
2015-07-07,18250,0.004643416
2015-07-08,0,0.001622071
2015-07-08,1,0.001635533
2015-07-08,2,0.001655363
2015-07-08,7,0.001645594
2015-07-08,14,0.001469278
2015-07-08,30,0.001271921
2015-07-08,61,0.000851285
2015-07-08,91,0.000519257
2015-07-08,122,0.00032569
2015-07-08,152,0.000270595
2015-07-08,182,0.000302687
2015-07-08,213,0.000383426
2015-07-08,243,0.000607007
2015-07-08,273,0.000839476
2015-07-08,304,0.000766947
2015-07-08,335,0.000731114
2015-07-08,365,0.00090523
2015-07-08,395,0.000962708
2015-07-08,425,0.001028984
2015-07-08,456,0.001106818
2015-07-08,486,0.001187267
2015-07-08,516,0.001269878
2015-07-08,547,0.001358233
2015-07-08,577,0.001439292
2015-07-08,607,0.001483417
2015-07-08,638,0.001511356
2015-07-08,668,0.001516819
2015-07-08,698,0.001488062
2015-07-08,730,0.001439123
2015-07-08,1095,0.001107716
2015-07-08,1460,0.001891116
2015-07-08,1825,0.003761972
2015-07-08,2190,0.005667653
2015-07-08,2555,0.007420135
2015-07-08,2920,0.007974974
2015-07-08,3285,0.008350599
2015-07-08,3650,0.008597725
2015-07-08,4380,0.008399006
2015-07-08,5475,0.007833473
2015-07-08,7300,0.006205513
2015-07-08,9125,0.005095458
2015-07-08,10950,0.003996792
2015-07-08,14600,0.003623951
2015-07-08,18250,0.004733872
2015-07-09,0,0.001591028
2015-07-09,1,0.001536084
2015-07-09,2,0.001472677
2015-07-09,7,0.001446379
2015-07-09,14,0.001433639
2015-07-09,30,0.001235013
2015-07-09,61,0.00090327
2015-07-09,91,0.000581076
2015-07-09,122,0.000410029
2015-07-09,152,0.000371588
2015-07-09,182,0.000419203
2015-07-09,213,0.000522388
2015-07-09,243,0.000682274
2015-07-09,273,0.001080014
2015-07-09,304,0.001024815
2015-07-09,335,0.00055991
2015-07-09,365,0.001073224
2015-07-09,395,0.001136696
2015-07-09,425,0.001174496
2015-07-09,456,0.001223702
2015-07-09,486,0.001270437
2015-07-09,516,0.001316408
2015-07-09,547,0.001363969
2015-07-09,577,0.001407213
2015-07-09,607,0.001426447
2015-07-09,638,0.001439392
2015-07-09,668,0.001463137
2015-07-09,698,0.001434219
2015-07-09,730,0.001399453
2015-07-09,1095,0.001147703
2015-07-09,1460,0.001939727
2015-07-09,1825,0.00391838
2015-07-09,2190,0.005814062
2015-07-09,2555,0.007492779
2015-07-09,2920,0.008220616
2015-07-09,3285,0.008641102
2015-07-09,3650,0.008546403
2015-07-09,4380,0.00868181
2015-07-09,5475,0.007974446
2015-07-09,7300,0.00633726
2015-07-09,9125,0.005198758
2015-07-09,10950,0.004107116
2015-07-09,14600,0.003763325
2015-07-09,18250,0.00482627
2015-07-10,0,0.001602906
2015-07-10,1,0.001547769
2015-07-10,2,0.001490888
2015-07-10,7,0.001419079
2015-07-10,14,0.001341758
2015-07-10,30,0.001217169
2015-07-10,61,0.000916206
2015-07-10,91,0.000587323
2015-07-10,122,0.000416508
2015-07-10,152,0.000374703
2015-07-10,182,0.000420939
2015-07-10,213,0.000518648
2015-07-10,243,0.000840025
2015-07-10,273,0.001112611
2015-07-10,304,0.000952427
2015-07-10,335,0.000945213
2015-07-10,365,0.001078586
2015-07-10,395,0.001125873
2015-07-10,425,0.001181848
2015-07-10,456,0.001251197
2015-07-10,486,0.001324865
2015-07-10,516,0.001402365
2015-07-10,547,0.001487451
2015-07-10,577,0.001566159
2015-07-10,607,0.001608957
2015-07-10,638,0.001642548
2015-07-10,668,0.001649932
2015-07-10,698,0.001623489
2015-07-10,730,0.001576065
2015-07-10,1095,0.00120232
2015-07-10,1460,0.002059026
2015-07-10,1825,0.00412527
2015-07-10,2190,0.006137991
2015-07-10,2555,0.007887956
2015-07-10,2920,0.008607381
2015-07-10,3285,0.009018571
2015-07-10,3650,0.00894147
2015-07-10,4380,0.008957484
2015-07-10,5475,0.008259424
2015-07-10,7300,0.00652094
2015-07-10,9125,0.005339486
2015-07-10,10950,0.004225212
2015-07-10,14600,0.003909253
2015-07-10,18250,0.004985867
2015-07-13,0,0.001526026
2015-07-13,1,0.001362853
2015-07-13,2,0.001445236
2015-07-13,7,0.001646859
2015-07-13,14,0.001589471
2015-07-13,30,0.001366946
2015-07-13,61,0.001050299
2015-07-13,91,0.000735139
2015-07-13,122,0.000572635
2015-07-13,152,0.000540134
2015-07-13,182,0.000597192
2015-07-13,213,0.000698848
2015-07-13,243,0.001023268
2015-07-13,273,0.001293329
2015-07-13,304,0.001103328
2015-07-13,335,0.001055468
2015-07-13,365,0.001163176
2015-07-13,395,0.001263087
2015-07-13,425,0.001346937
2015-07-13,456,0.001416344
2015-07-13,486,0.001464954
2015-07-13,516,0.001495094
2015-07-13,547,0.001509904
2015-07-13,577,0.00150984
2015-07-13,607,0.00149458
2015-07-13,638,0.001493304
2015-07-13,668,0.001487454
2015-07-13,698,0.001465978
2015-07-13,730,0.001439058
2015-07-13,1095,0.001255684
2015-07-13,1460,0.002046421
2015-07-13,1825,0.004159221
2015-07-13,2190,0.006174288
2015-07-13,2555,0.007902979
2015-07-13,2920,0.008626645
2015-07-13,3285,0.009007267
2015-07-13,3650,0.008959005
2015-07-13,4380,0.009099124
2015-07-13,5475,0.008348722
2015-07-13,7300,0.006585731
2015-07-13,9125,0.005365093
2015-07-13,10950,0.00426256
2015-07-13,14600,0.00396427
2015-07-13,18250,0.005027129
2015-07-14,0,0.00151143
2015-07-14,1,0.001417936
2015-07-14,2,0.001433554
2015-07-14,7,0.00169354
2015-07-14,14,0.001703473
2015-07-14,30,0.001452738
2015-07-14,61,0.001196803
2015-07-14,91,0.000887688
2015-07-14,122,0.000735421
2015-07-14,152,0.00070634
2015-07-14,182,0.000763182
2015-07-14,213,0.000872536
2015-07-14,243,0.001080711
2015-07-14,273,0.00123683
2015-07-14,304,0.001111529
2015-07-14,335,0.001063084
2015-07-14,365,0.001239503
2015-07-14,395,0.001251455
2015-07-14,425,0.001280559
2015-07-14,456,0.001331664
2015-07-14,486,0.001396579
2015-07-14,516,0.001473958
2015-07-14,547,0.00156822
2015-07-14,577,0.001661082
2015-07-14,607,0.001715716
2015-07-14,638,0.001745966
2015-07-14,668,0.001745279
2015-07-14,698,0.001703059
2015-07-14,730,0.00163567
2015-07-14,1095,0.001171173
2015-07-14,1460,0.00203722
2015-07-14,1825,0.004137487
2015-07-14,2190,0.006193755
2015-07-14,2555,0.007924266
2015-07-14,2920,0.008633117
2015-07-14,3285,0.009048504
2015-07-14,3650,0.009044897
2015-07-14,4380,0.009106562
2015-07-14,5475,0.008337933
2015-07-14,7300,0.006582232
2015-07-14,9125,0.005438865
2015-07-14,10950,0.004268974
2015-07-14,14600,0.004014671
2015-07-14,18250,0.005122292
2015-07-15,0,0.000767776
2015-07-15,1,-0.000857836
2015-07-15,2,-0.002209214
2015-07-15,7,0.000282463
2015-07-15,14,0.00317914
2015-07-15,30,-0.000158886
2015-07-15,61,0.002086599
2015-07-15,91,0.001195679
2015-07-15,122,0.001183313
2015-07-15,152,0.001033015
2015-07-15,182,0.00102189
2015-07-15,213,0.001036202
2015-07-15,243,0.001179249
2015-07-15,273,0.001336315
2015-07-15,304,0.001240082
2015-07-15,335,0.00118434
2015-07-15,365,0.001371468
2015-07-15,395,0.001435722
2015-07-15,425,0.001482147
2015-07-15,456,0.001521061
2015-07-15,486,0.00154429
2015-07-15,516,0.001552632
2015-07-15,547,0.001546444
2015-07-15,577,0.001526693
2015-07-15,607,0.001495682
2015-07-15,638,0.001472993
2015-07-15,668,0.001455186
2015-07-15,698,0.001427287
2015-07-15,730,0.001404416
2015-07-15,1095,0.00123247
2015-07-15,1460,0.002003333
2015-07-15,1825,0.004072335
2015-07-15,2190,0.006132376
2015-07-15,2555,0.007941288
2015-07-15,2920,0.00843639
2015-07-15,3285,0.008866681
2015-07-15,3650,0.009069894
2015-07-15,4380,0.009030351
2015-07-15,5475,0.008279034
2015-07-15,7300,0.006512156
2015-07-15,9125,0.005342163
2015-07-15,10950,0.004238878
2015-07-15,14600,0.003941156
2015-07-15,18250,0.005015973
2015-07-16,0,0.00147512
2015-07-16,1,0.001409724
2015-07-16,2,0.001321175
2015-07-16,7,0.001595005
2015-07-16,14,0.001991375
2015-07-16,30,0.001833736
2015-07-16,61,0.001589988
2015-07-16,91,0.001248851
2015-07-16,122,0.001055883
2015-07-16,152,0.000982
2015-07-16,182,0.000993487
2015-07-16,213,0.001055663
2015-07-16,243,0.001235867
2015-07-16,273,0.001324246
2015-07-16,304,0.001160895
2015-07-16,335,0.00119343
2015-07-16,365,0.001333253
2015-07-16,395,0.001303612
2015-07-16,425,0.001300708
2015-07-16,456,0.001336924
2015-07-16,486,0.001400682
2015-07-16,516,0.00148892
2015-07-16,547,0.001605341
2015-07-16,577,0.00172382
2015-07-16,607,0.001795457
2015-07-16,638,0.001831904
2015-07-16,668,0.001822786
2015-07-16,698,0.001767659
2015-07-16,730,0.001680203
2015-07-16,1095,0.00109258
2015-07-16,1460,0.001951483
2015-07-16,1825,0.004057514
2015-07-16,2190,0.006080936
2015-07-16,2555,0.007818633
2015-07-16,2920,0.008598883
2015-07-16,3285,0.008854408
2015-07-16,3650,0.008907876
2015-07-16,4380,0.008974757
2015-07-16,5475,0.008255247
2015-07-16,7300,0.006507875
2015-07-16,9125,0.00535109
2015-07-16,10950,0.004216859
2015-07-16,14600,0.00386195
2015-07-16,18250,0.005006668
2015-07-17,0,0.001542062
2015-07-17,1,0.001481745
2015-07-17,2,0.001403934
2015-07-17,7,0.001543349
2015-07-17,14,0.001767599
2015-07-17,30,0.001610316
2015-07-17,61,0.001332351
2015-07-17,91,0.001013245
2015-07-17,122,0.000843216
2015-07-17,152,0.000799273
2015-07-17,182,0.00084244
2015-07-17,213,0.000937573
2015-07-17,243,0.001257358
2015-07-17,273,0.001455287
2015-07-17,304,0.001423036
2015-07-17,335,0.001357462
2015-07-17,365,0.00091636
2015-07-17,395,0.001180437
2015-07-17,425,0.001413486
2015-07-17,456,0.001582851
2015-07-17,486,0.001684932
2015-07-17,516,0.00172754
2015-07-17,547,0.001715687
2015-07-17,577,0.001661453
2015-07-17,607,0.001598619
2015-07-17,638,0.00155689
2015-07-17,668,0.001518487
2015-07-17,698,0.001492844
2015-07-17,730,0.00143279
2015-07-17,1095,0.0010956
2015-07-17,1460,0.001882737
2015-07-17,1825,0.003985771
2015-07-17,2190,0.005907828
2015-07-17,2555,0.0075827
2015-07-17,2920,0.008269407
2015-07-17,3285,0.008616845
2015-07-17,3650,0.008605779
2015-07-17,4380,0.008855083
2015-07-17,5475,0.00811872
2015-07-17,7300,0.00636854
2015-07-17,9125,0.005291153
2015-07-17,10950,0.004147063
2015-07-17,14600,0.003747994
2015-07-17,18250,0.004989865
2015-07-20,0,0.001752127
2015-07-20,1,0.001589513
2015-07-20,2,0.001482881
2015-07-20,7,0.001135464
2015-07-20,14,0.001014293
2015-07-20,30,0.001244867
2015-07-20,61,0.000839483
2015-07-20,91,0.000427575
2015-07-20,122,0.000164123
2015-07-20,152,4.90132E-05
2015-07-20,182,3.79848E-05
2015-07-20,213,4.86847E-05
2015-07-20,243,0.000877706
2015-07-20,273,0.001792909
2015-07-20,304,0.001185394
2015-07-20,335,0.001036659
2015-07-20,365,0.00111917
2015-07-20,395,0.001247795
2015-07-20,425,0.00135646
2015-07-20,456,0.00144447
2015-07-20,486,0.001503007
2015-07-20,516,0.00153418
2015-07-20,547,0.001539501
2015-07-20,577,0.001516053
2015-07-20,607,0.001474029
2015-07-20,638,0.001491467
2015-07-20,668,0.001505297
2015-07-20,698,0.001489513
2015-07-20,730,0.001463338
2015-07-20,1095,0.001182659
2015-07-20,1460,0.001860508
2015-07-20,1825,0.004002288
2015-07-20,2190,0.005976423
2015-07-20,2555,0.007572348
2015-07-20,2920,0.00830107
2015-07-20,3285,0.008675458
2015-07-20,3650,0.008662
2015-07-20,4380,0.008816467
2015-07-20,5475,0.008135792
2015-07-20,7300,0.006442044
2015-07-20,9125,0.005289355
2015-07-20,10950,0.004186222
2015-07-20,14600,0.003855303
2015-07-20,18250,0.004992997
2015-07-21,0,-0.000973174
2015-07-21,1,-0.006629826
2015-07-21,2,-0.007397721
2015-07-21,7,0.001596213
2015-07-21,14,0.004618399
2015-07-21,30,0.000768604
2015-07-21,61,0.001068437
2015-07-21,91,0.000629451
2015-07-21,122,0.000661719
2015-07-21,152,0.000479763
2015-07-21,182,0.000478774
2015-07-21,213,0.000485933
2015-07-21,243,0.001036179
2015-07-21,273,0.001591633
2015-07-21,304,0.001232624
2015-07-21,335,0.001173793
2015-07-21,365,0.001267605
2015-07-21,395,0.001363329
2015-07-21,425,0.00143725
2015-07-21,456,0.001495887
2015-07-21,486,0.001531372
2015-07-21,516,0.001545463
2015-07-21,547,0.001538251
2015-07-21,577,0.001508161
2015-07-21,607,0.001466562
2015-07-21,638,0.001464623
2015-07-21,668,0.001464377
2015-07-21,698,0.001449575
2015-07-21,730,0.001433985
2015-07-21,1095,0.001181713
2015-07-21,1460,0.001907504
2015-07-21,1825,0.004023062
2015-07-21,2190,0.00597451
2015-07-21,2555,0.007648162
2015-07-21,2920,0.00833457
2015-07-21,3285,0.008733934
2015-07-21,3650,0.008706591
2015-07-21,4380,0.008853222
2015-07-21,5475,0.008187156
2015-07-21,7300,0.006511333
2015-07-21,9125,0.005383035
2015-07-21,10950,0.004243952
2015-07-21,14600,0.003893547
2015-07-21,18250,0.005194533
2015-07-22,0,0.001591653
2015-07-22,1,0.001622296
2015-07-22,2,0.001665786
2015-07-22,7,0.001775672
2015-07-22,14,0.001655229
2015-07-22,30,0.00145085
2015-07-22,61,0.001129847
2015-07-22,91,0.000864425
2015-07-22,122,0.000740671
2015-07-22,152,0.00074768
2015-07-22,182,0.000839944
2015-07-22,213,0.000988695
2015-07-22,243,0.001207971
2015-07-22,273,0.001657454
2015-07-22,304,0.001426844
2015-07-22,335,0.000809849
2015-07-22,365,0.001493204
2015-07-22,395,0.001516198
2015-07-22,425,0.001525168
2015-07-22,456,0.001541232
2015-07-22,486,0.001558283
2015-07-22,516,0.001577119
2015-07-22,547,0.001601374
2015-07-22,577,0.001619728
2015-07-22,607,0.001617139
2015-07-22,638,0.001610619
2015-07-22,668,0.001615345
2015-07-22,698,0.001549334
2015-07-22,730,0.001479818
2015-07-22,1095,0.001075427
2015-07-22,1460,0.00185961
2015-07-22,1825,0.003925454
2015-07-22,2190,0.005826013
2015-07-22,2555,0.007438801
2015-07-22,2920,0.008142115
2015-07-22,3285,0.008476688
2015-07-22,3650,0.008469693
2015-07-22,4380,0.008642445
2015-07-22,5475,0.008061631
2015-07-22,7300,0.006412322
2015-07-22,9125,0.005265016
2015-07-22,10950,0.004127028
2015-07-22,14600,0.003732183
2015-07-22,18250,0.004946025
2015-07-23,0,0.001531412
2015-07-23,1,0.001467951
2015-07-23,2,0.001386079
2015-07-23,7,0.001588143
2015-07-23,14,0.001799271
2015-07-23,30,0.001512065
2015-07-23,61,0.001260039
2015-07-23,91,0.000950577
2015-07-23,122,0.000800447
2015-07-23,152,0.000772731
2015-07-23,182,0.000832946
2015-07-23,213,0.000943089
2015-07-23,243,0.001264082
2015-07-23,273,0.001457499
2015-07-23,304,0.001234779
2015-07-23,335,0.001266157
2015-07-23,365,0.001352478
2015-07-23,395,0.001417032
2015-07-23,425,0.001474905
2015-07-23,456,0.001528028
2015-07-23,486,0.001570021
2015-07-23,516,0.001602735
2015-07-23,547,0.00162997
2015-07-23,577,0.001642196
2015-07-23,607,0.001633439
2015-07-23,638,0.001625253
2015-07-23,668,0.001597609
2015-07-23,698,0.001548488
2015-07-23,730,0.001486065
2015-07-23,1095,0.001076026
2015-07-23,1460,0.001831345
2015-07-23,1825,0.003890047
2015-07-23,2190,0.005712964
2015-07-23,2555,0.007274397
2015-07-23,2920,0.008053771
2015-07-23,3285,0.008325821
2015-07-23,3650,0.008332452
2015-07-23,4380,0.008426952
2015-07-23,5475,0.007859451
2015-07-23,7300,0.006257971
2015-07-23,9125,0.005158061
2015-07-23,10950,0.004068046
2015-07-23,14600,0.003708856
2015-07-23,18250,0.004952577
2015-07-24,0,0.001566193
2015-07-24,1,0.001613185
2015-07-24,2,0.001666008
2015-07-24,7,0.001977774
2015-07-24,14,0.002004107
2015-07-24,30,0.001638888
2015-07-24,61,0.001255129
2015-07-24,91,0.000954071
2015-07-24,122,0.000793476
2015-07-24,152,0.000764606
2015-07-24,182,0.000821102
2015-07-24,213,0.000932296
2015-07-24,243,0.00119834
2015-07-24,273,0.00135315
2015-07-24,304,0.001193483
2015-07-24,335,0.001219517
2015-07-24,365,0.001301055
2015-07-24,395,0.001329897
2015-07-24,425,0.001369615
2015-07-24,456,0.001421659
2015-07-24,486,0.001478476
2015-07-24,516,0.001540366
2015-07-24,547,0.001611803
2015-07-24,577,0.00167228
2015-07-24,607,0.001697022
2015-07-24,638,0.001701527
2015-07-24,668,0.001673031
2015-07-24,698,0.001610246
2015-07-24,730,0.001520081
2015-07-24,1095,0.000992774
2015-07-24,1460,0.001856191
2015-07-24,1825,0.003703389
2015-07-24,2190,0.005590076
2015-07-24,2555,0.007150149
2015-07-24,2920,0.007613082
2015-07-24,3285,0.008104072
2015-07-24,3650,0.008078791
2015-07-24,4380,0.008131221
2015-07-24,5475,0.007591955
2015-07-24,7300,0.006036249
2015-07-24,9125,0.004939792
2015-07-24,10950,0.003878873
2015-07-24,14600,0.003518037
2015-07-24,18250,0.004684313
2015-07-27,0,0.001357884
2015-07-27,1,0.000975076
2015-07-27,2,0.001253194
2015-07-27,7,0.002304172
2015-07-27,14,0.002374565
2015-07-27,30,0.001515193
2015-07-27,61,0.001231469
2015-07-27,91,0.000912298
2015-07-27,122,0.000778836
2015-07-27,152,0.000766116
2015-07-27,182,0.000841909
2015-07-27,213,0.000972987
2015-07-27,243,0.001137755
2015-07-27,273,0.001171591
2015-07-27,304,0.001077752
2015-07-27,335,0.001154486
2015-07-27,365,0.001290154
2015-07-27,395,0.001292966
2015-07-27,425,0.001307881
2015-07-27,456,0.001338488
2015-07-27,486,0.001378491
2015-07-27,516,0.00142806
2015-07-27,547,0.00149151
2015-07-27,577,0.001547971
2015-07-27,607,0.001574369
2015-07-27,638,0.001576468
2015-07-27,668,0.001549026
2015-07-27,698,0.001493545
2015-07-27,730,0.001420703
2015-07-27,1095,0.001019708
2015-07-27,1460,0.001878893
2015-07-27,1825,0.003744021
2015-07-27,2190,0.005491732
2015-07-27,2555,0.007048149
2015-07-27,2920,0.00762482
2015-07-27,3285,0.007890385
2015-07-27,3650,0.007951306
2015-07-27,4380,0.007969699
2015-07-27,5475,0.007411389
2015-07-27,7300,0.005881606
2015-07-27,9125,0.004811201
2015-07-27,10950,0.003795944
2015-07-27,14600,0.003464943
2015-07-27,18250,0.004571656
2015-07-28,0,0.001439395
2015-07-28,1,0.00124652
2015-07-28,2,0.001468873
2015-07-28,7,0.002672922
2015-07-28,14,0.002417196
2015-07-28,30,0.001383541
2015-07-28,61,0.001336594
2015-07-28,91,0.000953149
2015-07-28,122,0.00081381
2015-07-28,152,0.000773569
2015-07-28,182,0.000826604
2015-07-28,213,0.000931045
2015-07-28,243,0.001143366
2015-07-28,273,0.00120845
2015-07-28,304,0.001097397
2015-07-28,335,0.001197228
2015-07-28,365,0.001223732
2015-07-28,395,0.001299716
2015-07-28,425,0.00136866
2015-07-28,456,0.001426953
2015-07-28,486,0.001469189
2015-07-28,516,0.001498044
2015-07-28,547,0.001517268
2015-07-28,577,0.001518358
2015-07-28,607,0.001504271
2015-07-28,638,0.001486234
2015-07-28,668,0.001452437
2015-07-28,698,0.001409268
2015-07-28,730,0.001356307
2015-07-28,1095,0.001103435
2015-07-28,1460,0.001884713
2015-07-28,1825,0.003814625
2015-07-28,2190,0.005666118
2015-07-28,2555,0.007206435
2015-07-28,2920,0.007813866
2015-07-28,3285,0.008161957
2015-07-28,3650,0.008079113
2015-07-28,4380,0.008106192
2015-07-28,5475,0.007514283
2015-07-28,7300,0.005977891
2015-07-28,9125,0.004885649
2015-07-28,10950,0.003840405
2015-07-28,14600,0.003495498
2015-07-28,18250,0.004668288
2015-07-29,0,0.001439395
2015-07-29,1,0.00124652
2015-07-29,2,0.001468873
2015-07-29,7,0.002672922
2015-07-29,14,0.002417196
2015-07-29,30,0.001383541
2015-07-29,61,0.001336594
2015-07-29,91,0.000953149
2015-07-29,122,0.00081381
2015-07-29,152,0.000773569
2015-07-29,182,0.000826604
2015-07-29,213,0.000931045
2015-07-29,243,0.001143366
2015-07-29,273,0.00120845
2015-07-29,304,0.001097397
2015-07-29,335,0.001197228
2015-07-29,365,0.001223732
2015-07-29,395,0.001299716
2015-07-29,425,0.00136866
2015-07-29,456,0.001426953
2015-07-29,486,0.001469189
2015-07-29,516,0.001498044
2015-07-29,547,0.001517268
2015-07-29,577,0.001518358
2015-07-29,607,0.001504271
2015-07-29,638,0.001486234
2015-07-29,668,0.001452437
2015-07-29,698,0.001409268
2015-07-29,730,0.001356307
2015-07-29,1095,0.001103435
2015-07-29,1460,0.001884713
2015-07-29,1825,0.003814625
2015-07-29,2190,0.005666118
2015-07-29,2555,0.007206435
2015-07-29,2920,0.007813866
2015-07-29,3285,0.008161957
2015-07-29,3650,0.008079113
2015-07-29,4380,0.008106192
2015-07-29,5475,0.007514283
2015-07-29,7300,0.005977891
2015-07-29,9125,0.004885649
2015-07-29,10950,0.003840405
2015-07-29,14600,0.003495498
2015-07-29,18250,0.004668288
2015-07-30,0,0.001492545
2015-07-30,1,0.001517171
2015-07-30,2,0.001541087
2015-07-30,7,0.002333574
2015-07-30,14,0.002618003
2015-07-30,30,0.001608174
2015-07-30,61,0.001381814
