Date,FutureDate,Tenor,Rate
2000-02-23,2000-08-21,304,0.043994594594594635
2000-02-23,2000-08-21,335,0.043994594594594635
2000-02-23,2000-08-21,365,0.043994594594594635
2000-02-24,2000-08-22,30,0.039627140308667944
2000-02-24,2000-08-22,61,0.040736753062854326
2000-02-24,2000-08-22,91,0.042140515224881735
2000-02-24,2000-08-22,122,0.04189910571846753
2000-02-24,2000-08-22,152,0.042451306345177575
2000-02-24,2000-08-22,182,0.04349441796502557
2000-02-24,2000-08-22,213,0.04369459459459436
2000-02-24,2000-08-22,243,0.04369459459459436
2000-02-24,2000-08-22,273,0.04369459459459436
2000-02-24,2000-08-22,304,0.04369459459459436
2000-02-24,2000-08-22,335,0.04369459459459436
2000-02-24,2000-08-22,365,0.04369459459459436
2000-02-25,2000-08-23,30,0.041353991137624856
2000-02-25,2000-08-23,61,0.04140110038176501
2000-02-25,2000-08-23,91,0.04157788104019325
2000-02-25,2000-08-23,122,0.04205834816868666
2000-02-25,2000-08-23,152,0.04264480049722434
2000-02-25,2000-08-23,182,0.04303972957122793
2000-02-25,2000-08-23,213,0.0431081081081083
2000-02-25,2000-08-23,243,0.0431081081081083
2000-02-25,2000-08-23,273,0.0431081081081083
2000-02-25,2000-08-23,304,0.0431081081081083
2000-02-25,2000-08-23,335,0.0431081081081083
2000-02-25,2000-08-23,365,0.0431081081081083
2000-02-28,2000-08-26,30,0.04074250431662338
2000-02-28,2000-08-26,61,0.041185491694113625
2000-02-28,2000-08-26,91,0.041845660678743235
2000-02-28,2000-08-26,122,0.04221811907994458
2000-02-28,2000-08-26,152,0.042759615324825674
2000-02-28,2000-08-26,182,0.04316173811823632
2000-02-28,2000-08-26,213,0.043232432432432535
2000-02-28,2000-08-26,243,0.043232432432432535
2000-02-28,2000-08-26,273,0.043232432432432535
2000-02-28,2000-08-26,304,0.043232432432432535
2000-02-28,2000-08-26,335,0.043232432432432535
2000-02-28,2000-08-26,365,0.043232432432432535
2000-02-29,2000-08-27,30,0.04050358668434327
2000-02-29,2000-08-27,61,0.041185957687700205
2000-02-29,2000-08-27,91,0.041781848499674305
2000-02-29,2000-08-27,122,0.042432716134344635
2000-02-29,2000-08-27,152,0.04296114433371312
2000-02-29,2000-08-27,182,0.04350611839739386
2000-02-29,2000-08-27,213,0.04360810810810795
2000-02-29,2000-08-27,243,0.04360810810810795
2000-02-29,2000-08-27,273,0.04360810810810795
