Date,Term,0
2014-01-24,182,0.16899999999999998
2014-01-24,213,0.166
2014-01-24,243,0.1635
2014-01-24,273,0.1615
2014-01-24,304,0.16
2014-01-24,335,0.159
2014-01-24,365,0.159
2014-01-24,547,0.1585
2014-01-24,730,0.188
2014-01-24,1095,0.315
2014-01-24,2190,0.932
2014-01-24,2555,1.128
2014-01-24,2920,1.305
2014-01-24,3285,1.466
2014-01-27,30,0.2015
2014-01-27,61,0.196
2014-01-27,91,0.18899999999999997
2014-01-27,122,0.18
2014-01-27,152,0.175
2014-01-27,182,0.172
2014-01-27,213,0.17
2014-01-27,243,0.1685
2014-01-27,273,0.16699999999999998
2014-01-27,304,0.1715
2014-01-27,335,0.166
2014-01-27,365,0.166
2014-01-27,547,0.175
2014-01-27,730,0.20199999999999999
2014-01-27,1095,0.332
2014-01-27,2190,0.96
2014-01-27,2555,1.155
2014-01-27,2920,1.3330000000000002
2014-01-27,3285,1.494
2014-01-28,30,0.1983
2014-01-28,61,0.196
2014-01-28,91,0.187
2014-01-28,122,0.177
2014-01-28,152,0.174
2014-01-28,182,0.168
2014-01-28,213,0.166
2014-01-28,243,0.161
2014-01-28,273,0.1585
2014-01-28,304,0.158
2014-01-28,335,0.1555
2014-01-28,365,0.156
2014-01-28,547,0.161
2014-01-28,730,0.19
2014-01-28,1095,0.32
2014-01-28,2190,0.941
2014-01-28,2555,1.138
2014-01-28,2920,1.318
2014-01-28,3285,1.48
2014-01-29,30,0.1925
2014-01-29,61,0.18899999999999997
2014-01-29,91,0.182
2014-01-29,122,0.174
2014-01-29,152,0.168
2014-01-29,182,0.16
2014-01-29,213,0.159
2014-01-29,243,0.157
2014-01-29,273,0.153
2014-01-29,304,0.151
2014-01-29,335,0.151
2014-01-29,365,0.15
2014-01-29,547,0.151
2014-01-29,730,0.1685
2014-01-29,1095,0.295
2014-01-29,2190,0.897
2014-01-29,2555,1.093
2014-01-29,2920,1.272
2014-01-29,3285,1.4340000000000002
2014-01-30,30,0.1755
2014-01-30,61,0.16899999999999998
2014-01-30,91,0.1665
2014-01-30,122,0.157
2014-01-30,152,0.152
2014-01-30,182,0.14400000000000002
2014-01-30,213,0.14300000000000002
2014-01-30,243,0.139
2014-01-30,273,0.136
2014-01-30,304,0.1265
2014-01-30,335,0.131
2014-01-30,365,0.127
2014-01-30,547,0.131
2014-01-30,730,0.153
2014-01-30,1095,0.273
2014-01-30,2190,0.895
2014-01-30,2555,1.093
2014-01-30,2920,1.273
2014-01-30,3285,1.436
2014-01-31,30,0.16
2014-01-31,61,0.142
2014-01-31,91,0.134
2014-01-31,122,0.126
2014-01-31,152,0.125
2014-01-31,182,0.114
2014-01-31,213,0.111
2014-01-31,243,0.109
2014-01-31,273,0.11
2014-01-31,304,0.10400000000000001
2014-01-31,335,0.10300000000000001
2014-01-31,365,0.102
2014-01-31,547,0.1005
2014-01-31,730,0.129
2014-01-31,1095,0.248
2014-01-31,2190,0.84
2014-01-31,2555,1.038
2014-01-31,2920,1.219
2014-01-31,3285,1.3840000000000001
2014-02-03,30,0.16399999999999998
2014-02-03,61,0.149
2014-02-03,91,0.135
2014-02-03,122,0.131
2014-02-03,152,0.124
2014-02-03,182,0.11900000000000001
2014-02-03,213,0.11699999999999999
2014-02-03,243,0.114
2014-02-03,273,0.11199999999999999
2014-02-03,304,0.111
2014-02-03,335,0.11
2014-02-03,365,0.109
2014-02-03,547,0.114
2014-02-03,730,0.134
2014-02-03,1095,0.248
2014-02-03,2190,0.835
2014-02-03,2555,1.03
2014-02-03,2920,1.21
2014-02-03,3285,1.3719999999999999
2014-02-04,30,0.1688
2014-02-04,61,0.14800000000000002
2014-02-04,91,0.14
2014-02-04,122,0.132
2014-02-04,152,0.126
2014-02-04,182,0.121
2014-02-04,213,0.12
2014-02-04,243,0.115
2014-02-04,273,0.113
2014-02-04,304,0.111
2014-02-04,335,0.11
2014-02-04,365,0.11
2014-02-04,547,0.113
2014-02-04,730,0.141
2014-02-04,1095,0.254
2014-02-04,2190,0.848
2014-02-04,2555,1.046
2014-02-04,2920,1.226
2014-02-04,3285,1.389
2014-02-05,30,0.1648
2014-02-05,61,0.145
2014-02-05,91,0.1358
2014-02-05,122,0.125
2014-02-05,152,0.11900000000000001
2014-02-05,182,0.113
2014-02-05,213,0.109
2014-02-05,243,0.107
2014-02-05,273,0.099
2014-02-05,304,0.105
2014-02-05,335,0.10300000000000001
2014-02-05,365,0.10099999999999999
2014-02-05,547,0.109
2014-02-05,730,0.134
2014-02-05,1095,0.25
2014-02-05,2190,0.836
2014-02-05,2555,1.033
2014-02-05,2920,1.212
2014-02-05,3285,1.375
2014-02-06,30,0.1795
2014-02-06,61,0.168
2014-02-06,91,0.16
2014-02-06,122,0.153
2014-02-06,152,0.147
2014-02-06,182,0.142
2014-02-06,213,0.139
2014-02-06,243,0.134
2014-02-06,273,0.128
2014-02-06,304,0.13
2014-02-06,335,0.133
2014-02-06,365,0.132
2014-02-06,547,0.142
2014-02-06,730,0.17
2014-02-06,1095,0.3
2014-02-06,2190,0.888
2014-02-06,2555,1.082
2014-02-06,2920,1.26
2014-02-06,3285,1.422
2014-02-07,30,0.1825
2014-02-07,61,0.168
2014-02-07,91,0.157
2014-02-07,122,0.14800000000000002
2014-02-07,152,0.14
2014-02-07,182,0.132
2014-02-07,213,0.127
2014-02-07,243,0.121
2014-02-07,273,0.114
2014-02-07,304,0.11699999999999999
2014-02-07,335,0.115
2014-02-07,365,0.11199999999999999
2014-02-07,547,0.114
2014-02-07,730,0.13699999999999998
2014-02-07,1095,0.2515
2014-02-07,2190,0.856
2014-02-07,2555,1.051
2014-02-07,2920,1.23
2014-02-07,3285,1.393
2014-02-10,30,0.18
2014-02-10,61,0.1663
2014-02-10,91,0.157
2014-02-10,122,0.156
2014-02-10,152,0.145
2014-02-10,182,0.14
2014-02-10,213,0.132
2014-02-10,243,0.131
2014-02-10,273,0.129
2014-02-10,304,0.127
2014-02-10,335,0.126
2014-02-10,365,0.125
2014-02-10,547,0.129
2014-02-10,730,0.153
2014-02-10,1095,0.271
2014-02-10,2190,0.861
2014-02-10,2555,1.058
2014-02-10,2920,1.24
2014-02-10,3285,1.403
2014-02-11,30,0.18600000000000003
2014-02-11,61,0.168
2014-02-11,91,0.156
2014-02-11,122,0.1485
2014-02-11,152,0.142
2014-02-11,182,0.135
2014-02-11,213,0.131
2014-02-11,243,0.127
2014-02-11,273,0.124
2014-02-11,304,0.121
2014-02-11,335,0.121
2014-02-11,365,0.12
2014-02-11,547,0.124
2014-02-11,730,0.146
2014-02-11,1095,0.2685
2014-02-11,2190,0.866
2014-02-11,2555,1.064
2014-02-11,2920,1.245
2014-02-11,3285,1.409
2014-02-12,30,0.1723
2014-02-12,61,0.165
2014-02-12,91,0.155
2014-02-12,122,0.145
2014-02-12,152,0.134
2014-02-12,182,0.128
2014-02-12,213,0.124
2014-02-12,243,0.121
2014-02-12,273,0.1195
2014-02-12,304,0.11599999999999999
2014-02-12,335,0.11599999999999999
2014-02-12,365,0.115
2014-02-12,547,0.122
2014-02-12,730,0.1515
2014-02-12,1095,0.2775
2014-02-12,2190,0.888
2014-02-12,2555,1.087
2014-02-12,2920,1.2690000000000001
2014-02-12,3285,1.4340000000000002
2014-02-13,30,0.159
2014-02-13,61,0.1439
2014-02-13,91,0.1339
2014-02-13,122,0.125
2014-02-13,152,0.121
2014-02-13,182,0.113
2014-02-13,213,0.109
2014-02-13,243,0.105
2014-02-13,273,0.099
2014-02-13,304,0.10099999999999999
2014-02-13,335,0.0975
2014-02-13,365,0.1
2014-02-13,547,0.10300000000000001
2014-02-13,730,0.129
2014-02-13,1095,0.244
2014-02-13,2190,0.84
2014-02-13,2555,1.04
2014-02-13,2920,1.224
2014-02-13,3285,1.389
2014-02-14,30,0.1643
2014-02-14,61,0.147
2014-02-14,91,0.138
2014-02-14,122,0.13
2014-02-14,152,0.124
2014-02-14,182,0.11900000000000001
2014-02-14,213,0.114
2014-02-14,243,0.111
2014-02-14,273,0.109
2014-02-14,304,0.10800000000000001
2014-02-14,335,0.107
2014-02-14,365,0.107
2014-02-14,547,0.114
2014-02-14,730,0.145
2014-02-14,1095,0.262
2014-02-14,2190,0.855
2014-02-14,2555,1.052
2014-02-14,2920,1.235
2014-02-14,3285,1.4
2014-02-17,30,0.1655
2014-02-17,61,0.15
2014-02-17,91,0.1379
2014-02-17,122,0.128
2014-02-17,152,0.122
2014-02-17,182,0.11800000000000001
2014-02-17,213,0.114
2014-02-17,243,0.11199999999999999
2014-02-17,273,0.11
2014-02-17,304,0.10800000000000001
2014-02-17,335,0.10800000000000001
2014-02-17,365,0.10800000000000001
2014-02-17,547,0.11599999999999999
2014-02-17,730,0.141
2014-02-17,1095,0.261
2014-02-17,2190,0.8590000000000001
2014-02-17,2555,1.057
2014-02-17,2920,1.2409999999999999
2014-02-17,3285,1.4080000000000001
2014-02-18,30,0.16899999999999998
2014-02-18,61,0.145
2014-02-18,91,0.135
2014-02-18,122,0.131
2014-02-18,152,0.124
2014-02-18,182,0.11900000000000001
2014-02-18,213,0.113
2014-02-18,243,0.113
2014-02-18,273,0.10800000000000001
2014-02-18,304,0.11
2014-02-18,335,0.106
2014-02-18,365,0.11
2014-02-18,547,0.114
2014-02-18,730,0.138
2014-02-18,1095,0.247
2014-02-18,2190,0.841
2014-02-18,2555,1.0390000000000001
2014-02-18,2920,1.222
2014-02-18,3285,1.3869999999999998
2014-02-19,30,0.16
2014-02-19,61,0.1455
2014-02-19,91,0.1339
2014-02-19,122,0.127
2014-02-19,152,0.121
2014-02-19,182,0.11599999999999999
2014-02-19,213,0.11199999999999999
2014-02-19,243,0.11
2014-02-19,273,0.105
2014-02-19,304,0.106
2014-02-19,335,0.1055
2014-02-19,365,0.105
2014-02-19,547,0.109
2014-02-19,730,0.136
2014-02-19,1095,0.24600000000000002
2014-02-19,2190,0.845
2014-02-19,2555,1.044
2014-02-19,2920,1.226
2014-02-19,3285,1.3940000000000001
2014-02-20,30,0.1555
2014-02-20,61,0.1432
2014-02-20,91,0.131
2014-02-20,122,0.127
2014-02-20,152,0.121
2014-02-20,182,0.11800000000000001
2014-02-20,213,0.114
2014-02-20,243,0.11199999999999999
2014-02-20,273,0.11
2014-02-20,304,0.10800000000000001
2014-02-20,335,0.109
2014-02-20,365,0.109
2014-02-20,547,0.11800000000000001
2014-02-20,730,0.145
2014-02-20,1095,0.2595
2014-02-20,2190,0.865
2014-02-20,2555,1.062
2014-02-20,2920,1.247
2014-02-20,3285,1.415
2014-02-21,30,0.1575
2014-02-21,61,0.145
2014-02-21,91,0.133
2014-02-21,122,0.132
2014-02-21,152,0.127
2014-02-21,182,0.11900000000000001
2014-02-21,213,0.12
2014-02-21,243,0.11699999999999999
2014-02-21,273,0.115
2014-02-21,304,0.115
2014-02-21,335,0.115
2014-02-21,365,0.115
2014-02-21,547,0.121
2014-02-21,730,0.145
2014-02-21,1095,0.261
2014-02-21,2190,0.85
2014-02-21,2555,1.046
2014-02-21,2920,1.229
2014-02-21,3285,1.3940000000000001
2014-02-24,30,0.1555
2014-02-24,61,0.1428
2014-02-24,91,0.134
2014-02-24,122,0.125
2014-02-24,152,0.122
2014-02-24,182,0.11900000000000001
2014-02-24,213,0.11699999999999999
2014-02-24,243,0.115
2014-02-24,273,0.1215
2014-02-24,304,0.113
2014-02-24,335,0.113
2014-02-24,365,0.114
2014-02-24,547,0.11900000000000001
2014-02-24,730,0.1535
2014-02-24,1095,0.2775
2014-02-24,2190,0.872
2014-02-24,2555,1.068
2014-02-24,2920,1.252
2014-02-24,3285,1.4169999999999998
2014-02-25,30,0.1613
2014-02-25,61,0.146
2014-02-25,91,0.1398
2014-02-25,122,0.133
2014-02-25,152,0.129
2014-02-25,182,0.125
2014-02-25,213,0.12
2014-02-25,243,0.12
2014-02-25,273,0.11900000000000001
2014-02-25,304,0.11699999999999999
2014-02-25,335,0.11699999999999999
2014-02-25,365,0.11699999999999999
2014-02-25,547,0.1158
2014-02-25,730,0.154
2014-02-25,1095,0.265
2014-02-25,2190,0.847
2014-02-25,2555,1.041
2014-02-25,2920,1.2229999999999999
2014-02-25,3285,1.386
2014-02-26,30,0.1668
2014-02-26,61,0.1453
2014-02-26,91,0.136
2014-02-26,122,0.132
2014-02-26,152,0.128
2014-02-26,182,0.12300000000000001
2014-02-26,213,0.11900000000000001
2014-02-26,243,0.11599999999999999
2014-02-26,273,0.115
2014-02-26,304,0.11199999999999999
2014-02-26,335,0.111
2014-02-26,365,0.111
2014-02-26,547,0.114
2014-02-26,730,0.136
2014-02-26,1095,0.24100000000000002
2014-02-26,2190,0.805
2014-02-26,2555,0.995
2014-02-26,2920,1.173
2014-02-26,3285,1.3359999999999999
2014-02-27,30,0.142
2014-02-27,61,0.1395
2014-02-27,91,0.12
2014-02-27,122,0.122
2014-02-27,152,0.12
2014-02-27,182,0.1125
2014-02-27,213,0.1095
2014-02-27,243,0.106
2014-02-27,273,0.10300000000000001
2014-02-27,304,0.102
2014-02-27,335,0.102
2014-02-27,365,0.102
2014-02-27,547,0.10800000000000001
2014-02-27,730,0.125
2014-02-27,1095,0.237
2014-02-27,2190,0.78
2014-02-27,2555,0.968
2014-02-27,2920,1.145
2014-02-27,3285,1.306
2014-02-28,30,0.15
2014-02-28,61,0.1515
2014-02-28,91,0.14
2014-02-28,122,0.13
2014-02-28,152,0.125
2014-02-28,182,0.132
2014-02-28,213,0.122
2014-02-28,243,0.12
2014-02-28,273,0.115
2014-02-28,304,0.125
2014-02-28,335,0.12
2014-02-28,365,0.12
2014-02-28,547,0.132
2014-02-28,730,0.158
2014-02-28,1095,0.272
2014-02-28,2190,0.8270000000000001
2014-02-28,2555,1.014
2014-02-28,2920,1.188
2014-02-28,3285,1.349
2014-03-03,30,0.1475
2014-03-03,61,0.135
2014-03-03,91,0.131
2014-03-03,122,0.125
2014-03-03,152,0.11699999999999999
2014-03-03,182,0.1035
2014-03-03,213,0.10800000000000001
2014-03-03,243,0.105
2014-03-03,273,0.105
2014-03-03,304,0.1105
2014-03-03,335,0.105
2014-03-03,365,0.106
2014-03-03,547,0.11699999999999999
2014-03-03,730,0.14300000000000002
2014-03-03,1095,0.256
2014-03-03,2190,0.792
2014-03-03,2555,0.975
2014-03-03,2920,1.149
2014-03-03,3285,1.306
2014-03-04,30,0.136
2014-03-04,61,0.128
2014-03-04,91,0.11900000000000001
2014-03-04,122,0.1145
2014-03-04,152,0.1095
2014-03-04,182,0.105
2014-03-04,213,0.106
2014-03-04,243,0.1015
2014-03-04,273,0.1
2014-03-04,304,0.1
2014-03-04,335,0.1
2014-03-04,365,0.102
2014-03-04,547,0.1145
2014-03-04,730,0.141
2014-03-04,1095,0.258
2014-03-04,2190,0.8220000000000001
2014-03-04,2555,1.01
2014-03-04,2920,1.186
2014-03-04,3285,1.347
2014-03-05,30,0.135
2014-03-05,61,0.127
2014-03-05,91,0.11800000000000001
2014-03-05,122,0.1028
2014-03-05,152,0.11199999999999999
2014-03-05,182,0.109
2014-03-05,213,0.107
2014-03-05,243,0.105
2014-03-05,273,0.1
2014-03-05,304,0.102
2014-03-05,335,0.10300000000000001
2014-03-05,365,0.10400000000000001
2014-03-05,547,0.12
2014-03-05,730,0.138
2014-03-05,1095,0.249
2014-03-05,2190,0.81
2014-03-05,2555,1.0
2014-03-05,2920,1.178
2014-03-05,3285,1.341
2014-03-06,30,0.1735
2014-03-06,61,0.172
2014-03-06,91,0.16399999999999998
2014-03-06,122,0.17
2014-03-06,152,0.157
2014-03-06,182,0.154
2014-03-06,213,0.151
2014-03-06,243,0.15
2014-03-06,273,0.14800000000000002
2014-03-06,304,0.14800000000000002
2014-03-06,335,0.149
2014-03-06,365,0.149
2014-03-06,547,0.1553
2014-03-06,730,0.18899999999999997
2014-03-06,1095,0.308
2014-03-06,2190,0.866
2014-03-06,2555,1.055
2014-03-06,2920,1.232
2014-03-06,3285,1.3940000000000001
2014-03-07,30,0.196
2014-03-07,61,0.193
2014-03-07,91,0.18600000000000003
2014-03-07,122,0.184
2014-03-07,152,0.183
2014-03-07,182,0.18100000000000002
2014-03-07,213,0.177
2014-03-07,243,0.177
2014-03-07,273,0.172
2014-03-07,304,0.174
2014-03-07,335,0.174
2014-03-07,365,0.174
2014-03-07,547,0.179
2014-03-07,730,0.205
2014-03-07,1095,0.321
2014-03-07,2190,0.875
2014-03-07,2555,1.061
2014-03-07,2920,1.236
2014-03-07,3285,1.396
2014-03-10,30,0.1965
2014-03-10,61,0.18
2014-03-10,91,0.17
2014-03-10,122,0.16899999999999998
2014-03-10,152,0.165
2014-03-10,182,0.157
2014-03-10,213,0.1615
2014-03-10,243,0.157
2014-03-10,273,0.1505
2014-03-10,304,0.1495
2014-03-10,335,0.1555
2014-03-10,365,0.155
2014-03-10,547,0.162
2014-03-10,730,0.188
2014-03-10,1095,0.301
2014-03-10,2190,0.86
2014-03-10,2555,1.046
2014-03-10,2920,1.2209999999999999
2014-03-10,3285,1.38
2014-03-11,30,0.1805
2014-03-11,61,0.17800000000000002
2014-03-11,91,0.17
2014-03-11,122,0.166
2014-03-11,152,0.16399999999999998
2014-03-11,182,0.163
2014-03-11,213,0.161
2014-03-11,243,0.153
2014-03-11,273,0.157
2014-03-11,304,0.157
2014-03-11,335,0.153
2014-03-11,365,0.156
2014-03-11,547,0.16399999999999998
2014-03-11,730,0.182
2014-03-11,1095,0.295
2014-03-11,2190,0.852
2014-03-11,2555,1.043
2014-03-11,2920,1.22
2014-03-11,3285,1.381
2014-03-12,30,0.1754
2014-03-12,61,0.172
2014-03-12,91,0.166
2014-03-12,122,0.16699999999999998
2014-03-12,152,0.161
2014-03-12,182,0.161
2014-03-12,213,0.1555
2014-03-12,243,0.157
2014-03-12,273,0.152
2014-03-12,304,0.151
2014-03-12,335,0.151
2014-03-12,365,0.151
2014-03-12,547,0.159
2014-03-12,730,0.179
2014-03-12,1095,0.28600000000000003
2014-03-12,2190,0.818
2014-03-12,2555,1.006
2014-03-12,2920,1.183
2014-03-12,3285,1.345
2014-03-13,30,0.1675
2014-03-13,61,0.165
2014-03-13,91,0.16
2014-03-13,122,0.15
2014-03-13,152,0.14800000000000002
2014-03-13,182,0.15
2014-03-13,213,0.14400000000000002
2014-03-13,243,0.136
2014-03-13,273,0.134
2014-03-13,304,0.13699999999999998
2014-03-13,335,0.135
2014-03-13,365,0.131
2014-03-13,547,0.136
2014-03-13,730,0.1575
2014-03-13,1095,0.2495
2014-03-13,2190,0.759
2014-03-13,2555,0.945
2014-03-13,2920,1.122
2014-03-13,3285,1.284
2014-03-14,30,0.175
2014-03-14,61,0.175
2014-03-14,91,0.168
2014-03-14,122,0.165
2014-03-14,152,0.163
2014-03-14,182,0.16
2014-03-14,213,0.156
2014-03-14,243,0.1595
2014-03-14,273,0.153
2014-03-14,304,0.153
2014-03-14,335,0.152
2014-03-14,365,0.152
2014-03-14,547,0.1525
2014-03-14,730,0.177
2014-03-14,1095,0.27699999999999997
2014-03-14,2190,0.7909999999999999
2014-03-14,2555,0.975
2014-03-14,2920,1.15
2014-03-14,3285,1.311
2014-03-17,30,0.1895
2014-03-17,61,0.182
2014-03-17,91,0.175
2014-03-17,122,0.1675
2014-03-17,152,0.16899999999999998
2014-03-17,182,0.168
2014-03-17,213,0.17
2014-03-17,243,0.162
2014-03-17,273,0.161
2014-03-17,304,0.165
2014-03-17,335,0.16
2014-03-17,365,0.162
2014-03-17,547,0.168
2014-03-17,730,0.187
2014-03-17,1095,0.282
2014-03-17,2190,0.809
2014-03-17,2555,0.993
2014-03-17,2920,1.169
2014-03-17,3285,1.331
2014-03-18,30,0.1988
2014-03-18,61,0.1885
2014-03-18,91,0.182
2014-03-18,122,0.1785
2014-03-18,152,0.177
2014-03-18,182,0.174
2014-03-18,213,0.171
2014-03-18,243,0.165
2014-03-18,273,0.165
2014-03-18,304,0.16399999999999998
2014-03-18,335,0.163
2014-03-18,365,0.16399999999999998
2014-03-18,547,0.168
2014-03-18,730,0.188
2014-03-18,1095,0.2885
2014-03-18,2190,0.8059999999999999
2014-03-18,2555,0.991
2014-03-18,2920,1.167
2014-03-18,3285,1.329
2014-03-19,30,0.1875
2014-03-19,61,0.185
2014-03-19,91,0.18100000000000002
2014-03-19,122,0.18100000000000002
2014-03-19,152,0.179
2014-03-19,182,0.17800000000000002
2014-03-19,213,0.175
2014-03-19,243,0.175
2014-03-19,273,0.174
2014-03-19,304,0.174
2014-03-19,335,0.174
2014-03-19,365,0.175
2014-03-19,547,0.1885
2014-03-19,730,0.2155
2014-03-19,1095,0.325
2014-03-19,2190,0.877
2014-03-19,2555,1.057
2014-03-19,2920,1.228
2014-03-19,3285,1.386
2014-03-20,30,0.1905
2014-03-20,61,0.18899999999999997
2014-03-20,91,0.185
2014-03-20,122,0.184
2014-03-20,152,0.182
2014-03-20,182,0.18
2014-03-20,213,0.179
2014-03-20,243,0.17800000000000002
2014-03-20,273,0.18
2014-03-20,304,0.18
2014-03-20,335,0.177
2014-03-20,365,0.18100000000000002
2014-03-20,547,0.1945
2014-03-20,730,0.223
2014-03-20,1095,0.3305
2014-03-20,2190,0.88
2014-03-20,2555,1.063
2014-03-20,2920,1.237
2014-03-20,3285,1.395
2014-03-21,30,0.1973
2014-03-21,61,0.196
2014-03-21,91,0.19
2014-03-21,122,0.192
2014-03-21,152,0.19
2014-03-21,182,0.18600000000000003
2014-03-21,213,0.187
2014-03-21,243,0.18600000000000003
2014-03-21,273,0.185
2014-03-21,304,0.183
2014-03-21,335,0.183
2014-03-21,365,0.185
2014-03-21,547,0.2
2014-03-21,730,0.226
2014-03-21,1095,0.3425
2014-03-21,2190,0.875
2014-03-21,2555,1.055
2014-03-21,2920,1.227
2014-03-21,3285,1.3840000000000001
2014-03-24,30,0.2
2014-03-24,61,0.19399999999999998
2014-03-24,91,0.18899999999999997
2014-03-24,122,0.18600000000000003
2014-03-24,152,0.183
2014-03-24,182,0.18100000000000002
2014-03-24,213,0.17800000000000002
2014-03-24,243,0.175
2014-03-24,273,0.175
2014-03-24,304,0.175
2014-03-24,335,0.1755
2014-03-24,365,0.175
2014-03-24,547,0.183
2014-03-24,730,0.209
2014-03-24,1095,0.315
2014-03-24,2190,0.838
2014-03-24,2555,1.016
2014-03-24,2920,1.185
2014-03-24,3285,1.34
2014-03-25,30,0.1818
2014-03-25,61,0.1755
2014-03-25,91,0.17300000000000001
2014-03-25,122,0.171
2014-03-25,152,0.165
2014-03-25,182,0.162
2014-03-25,213,0.163
2014-03-25,243,0.16
2014-03-25,273,0.156
2014-03-25,304,0.156
2014-03-25,335,0.155
2014-03-25,365,0.153
2014-03-25,547,0.162
2014-03-25,730,0.187
2014-03-25,1095,0.293
2014-03-25,2190,0.821
2014-03-25,2555,1.002
2014-03-25,2920,1.1740000000000002
2014-03-25,3285,1.331
2014-03-26,30,0.1813
2014-03-26,61,0.177
2014-03-26,91,0.17
2014-03-26,122,0.166
2014-03-26,152,0.161
2014-03-26,182,0.157
2014-03-26,213,0.154
2014-03-26,243,0.15
2014-03-26,273,0.149
2014-03-26,304,0.14800000000000002
2014-03-26,335,0.147
2014-03-26,365,0.145
2014-03-26,547,0.1485
2014-03-26,730,0.18
2014-03-26,1095,0.27899999999999997
2014-03-26,2190,0.794
2014-03-26,2555,0.9740000000000001
2014-03-26,2920,1.146
2014-03-26,3285,1.304
2014-03-27,30,0.17800000000000002
2014-03-27,61,0.171
2014-03-27,91,0.162
2014-03-27,122,0.158
2014-03-27,152,0.153
2014-03-27,182,0.15
2014-03-27,213,0.14400000000000002
2014-03-27,243,0.14
2014-03-27,273,0.138
2014-03-27,304,0.13699999999999998
2014-03-27,335,0.14
2014-03-27,365,0.136
2014-03-27,547,0.14400000000000002
2014-03-27,730,0.168
2014-03-27,1095,0.272
2014-03-27,2190,0.782
2014-03-27,2555,0.963
2014-03-27,2920,1.135
2014-03-27,3285,1.2930000000000001
2014-03-28,30,0.1783
2014-03-28,61,0.17
2014-03-28,91,0.165
2014-03-28,122,0.1625
2014-03-28,152,0.156
2014-03-28,182,0.152
2014-03-28,213,0.14800000000000002
2014-03-28,243,0.145
2014-03-28,273,0.14300000000000002
2014-03-28,304,0.142
2014-03-28,335,0.142
2014-03-28,365,0.142
2014-03-28,547,0.15
2014-03-28,730,0.17600000000000002
2014-03-28,1095,0.27699999999999997
2014-03-28,2190,0.789
2014-03-28,2555,0.968
2014-03-28,2920,1.136
2014-03-28,3285,1.2919999999999998
2014-03-31,30,0.1803
2014-03-31,61,0.168
2014-03-31,91,0.1639
2014-03-31,122,0.16
2014-03-31,152,0.16
2014-03-31,182,0.152
2014-03-31,213,0.151
2014-03-31,243,0.14800000000000002
2014-03-31,273,0.15
2014-03-31,304,0.146
2014-03-31,335,0.145
2014-03-31,365,0.147
2014-03-31,547,0.155
2014-03-31,730,0.1805
2014-03-31,1095,0.294
2014-03-31,2190,0.8
2014-03-31,2555,0.9790000000000001
2014-03-31,2920,1.146
2014-03-31,3285,1.301
2014-04-01,30,0.1925
2014-04-01,61,0.1805
2014-04-01,91,0.17600000000000002
2014-04-01,122,0.172
2014-04-01,152,0.16899999999999998
2014-04-01,182,0.166
2014-04-01,213,0.165
2014-04-01,243,0.16
2014-04-01,273,0.159
2014-04-01,304,0.159
2014-04-01,335,0.158
2014-04-01,365,0.159
2014-04-01,547,0.17300000000000001
2014-04-01,730,0.201
2014-04-01,1095,0.314
2014-04-01,2190,0.8190000000000001
2014-04-01,2555,0.997
2014-04-01,2920,1.163
2014-04-01,3285,1.317
2014-04-02,30,0.1895
2014-04-02,61,0.179
2014-04-02,91,0.17300000000000001
2014-04-02,122,0.168
2014-04-02,152,0.16399999999999998
2014-04-02,182,0.162
2014-04-02,213,0.159
2014-04-02,243,0.157
2014-04-02,273,0.159
2014-04-02,304,0.155
2014-04-02,335,0.157
2014-04-02,365,0.158
2014-04-02,547,0.172
2014-04-02,730,0.205
2014-04-02,1095,0.324
2014-04-02,2190,0.848
2014-04-02,2555,1.028
2014-04-02,2920,1.196
2014-04-02,3285,1.3519999999999999
2014-04-03,30,0.2198
2014-04-03,61,0.1995
2014-04-03,91,0.19
2014-04-03,122,0.184
2014-04-03,152,0.18
2014-04-03,182,0.17600000000000002
2014-04-03,213,0.171
2014-04-03,243,0.168
2014-04-03,273,0.166
2014-04-03,304,0.165
2014-04-03,335,0.16399999999999998
2014-04-03,365,0.16399999999999998
2014-04-03,547,0.17
2014-04-03,730,0.204
2014-04-03,1095,0.3125
